場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,1,カプリースカラー,3歳,丹内祐次,金成貴史,短距離,右回り,,ホークビル,,,4,C,12.2,3.0,13.2,7.0,35.7,4.0,37.2,,C,C,C,D,D
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,2,テイクマイハート,3歳,池添謙一,森田直行,短距離,右回り,,サートゥルナーリア,,距離短縮,5,D,12.0,2.0,12.5,2.0,,,,,B,C,,D,B
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,3,カッサンドラ,3歳,横山琉人,高橋義忠,短距離,右回り,,インディチャンプ,,,1,A,12.4,6.0,12.5,2.0,35.8,,36.9,2.0,C,C,C,C,B
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,4,クリコイーコ,3歳,吉田隼人,荒川義之,短距離,右回り,,ディーマジェスティ,,,7,D,12.2,3.0,12.9,6.0,35.5,2.0,37.6,,C,C,B,B,
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,5,アイビーミャーオ,3歳,舟山瑠泉,小林真也,短距離,右回り,,フォーウィールドライブ,,,3,C,11.8,1.0,12.7,4.0,35.3,1.0,36.9,2.0,C,C,B,B,C
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,6,ロングフルスペック,3歳,古川吉洋,大根田裕,短距離,右回り,,フォーウィールドライブ,休明2走,,6,D,12.3,5.0,13.4,8.0,35.7,4.0,35.7,1.0,C,C,D,C,
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,7,カレンココナ,3歳,小林美駒,小林真也,短距離,右回り,,カレンブラックヒル,休明2走,,2,C,12.4,6.0,12.4,1.0,35.5,2.0,36.9,2.0,C,C,C,C,
札幌,1,未勝利,ダート,1000,良(暫定),Lv1 ,8,レヴヴィ,3歳,松本大輝,新谷功一,短距離,右回り,,Good Magic,休明2走,距離短縮,8,D,12.8,8.0,12.8,5.0,37.4,,39.6,,C,C,C,,
札幌,2,未勝利,芝,1200,良(暫定),Lv2 ,1,サノノベリー,2歳,舟山瑠泉,天間昭一,短距離,右回り,,グレーターロンドン,,,6,D,12.5,5.0,12.5,5.0,35.5,,,,D,,,,
札幌,2,未勝利,芝,1200,良(暫定),Lv2 ,2,ヴィヴィアンリーチ,2歳,小林美駒,東田明士,短距離,右回り,,タワーオブロンドン,,,1,B,12.7,7.0,12.7,7.0,34.8,4.0,35.1,,D,,,,
