場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,1,未勝利,ダート,1700,良,1,ロココ,2歳,丸山元気,根本康広,追込,0.0,,中距離,右回り,,Lv2 ,450,休明2走,距離延長,11,E,12.9,4.0,12.9,3.0,35.8,2.0,38.9,7.0,C,C,B,,
福島,1,未勝利,ダート,1700,良,2,プレザントトーン,2歳,今村聖奈,武幸四郎,追込,,,中距離,右回り,,Lv2 ,460,休明初戦,距離延長,10,D,12.4,1.0,13.4,10.0,37.8,,37.6,2.0,C,C,B,,
福島,1,未勝利,ダート,1700,良,3,クリソプテロン,2歳,富田暁,浜田多実,差し,,0.0,中距離,右回り,,Lv2 ,474,,距離短縮,9,D,12.9,4.0,12.9,3.0,36.8,5.0,41.1,,C,D,,,
福島,1,未勝利,ダート,1700,良,4,グロリアス,2歳,松本大輝,新谷功一,先行,,50.0,中距離,右回り,,Lv2 ,456,,距離短縮,6,D,12.7,3.0,12.7,2.0,38.0,,37.3,1.0,C,C,,,
福島,1,未勝利,ダート,1700,良,5,エルヴ,2歳,藤懸貴志,羽月友彦,追込,,,中距離,右回り,,Lv2 ,462,,距離延長,14,E,13.5,12.0,13.5,11.0,,,,,B,,,,
福島,1,未勝利,ダート,1700,良,6,クレマチス,2歳,鮫島克駿,杉山佳明,先行,,0.0,中距離,右回り,,Lv2 ,498,,距離短縮,4,C,13.3,10.0,13.3,8.0,36.9,6.0,37.9,3.0,C,,,,
福島,1,未勝利,ダート,1700,良,7,ライブリピュア,2歳,遠藤汰月,尾形和幸,追込,,,中距離,右回り,,Lv2 ,450,,距離延長,13,E,13.5,12.0,13.5,11.0,38.8,,37.9,3.0,C,,,,
福島,1,未勝利,ダート,1700,良,8,ウィングブルー,2歳,斎藤新,斎藤誠,先行,,100.0,中距離,右回り,,Lv2 ,498,,距離延長,1,B,12.4,1.0,12.6,1.0,34.9,1.0,38.0,6.0,C,C,C,C,D
福島,1,未勝利,ダート,1700,良,9,ウォータースパウト,2歳,佐々木大,小笠倫弘,差し,,0.0,中距離,右回り,,Lv2 ,468,休明2走,距離延長,12,E,13.6,14.0,13.6,14.0,36.3,3.0,39.1,,D,B,,,
福島,1,未勝利,ダート,1700,良,10,セレーノ,2歳,永島まな,高橋亮,追込,,,中距離,右回り,,Lv2 ,442,休明2走,距離延長,8,D,13.1,8.0,13.5,11.0,36.9,6.0,37.9,3.0,C,B,B,,
