場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
福島,1,未勝利,ダート,1700,良,1,ラインアルテミス,3歳,武藤雅,武藤善則,先行,,0.0,中距離,右回り,,Lv2 ,516,,距離延長
福島,1,未勝利,ダート,1700,良,2,バレドラパン,3歳,丸山元気,奥村武,追込,,,中距離,右回り,,Lv2 ,452,休明初戦,距離延長
福島,1,未勝利,ダート,1700,良,3,トゥーザムーン,3歳,横山琉人,辻哲英,,,,中距離,右回り,,Lv2 ,494,,
福島,1,未勝利,ダート,1700,良,4,メイショウバスク,3歳,荻野琢真,梅田智之,差し,,,中距離,右回り,,Lv2 ,474,,距離延長
福島,1,未勝利,ダート,1700,良,5,ネバーランドリーム,3歳,石田拓郎,尾形和幸,先行,,0.0,中距離,右回り,,Lv2 ,418,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,6,ミサビスケッツ,3歳,菱田裕二,村田一誠,先行,,,中距離,右回り,,Lv2 ,440,,距離延長
福島,1,未勝利,ダート,1700,良,7,フロルドラーダ,3歳,中井裕二,藤野健太,,,,中距離,右回り,,Lv2 ,496,,
福島,1,未勝利,ダート,1700,良,8,ラヴスティンガー,3歳,秋山稔樹,牧田和弥,差し,,0.0,中距離,右回り,,Lv2 ,472,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,9,ナムラペルル,3歳,佐々木大,石栗龍彦,追込,,,中距離,右回り,,Lv2 ,456,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,10,アオイアイ,3歳,菊沢一樹,西園翔太,,,,中距離,右回り,,Lv2 ,446,,
福島,1,未勝利,ダート,1700,良,11,ニーケアイリス,3歳,斎藤新,伊坂重信,差し,,,中距離,右回り,,Lv2 ,436,休明初戦,距離延長
福島,1,未勝利,ダート,1700,良,12,リュウゼツラン,3歳,丹内祐次,水野貴広,追込,,33.33333333333333,中距離,右回り,,Lv2 ,450,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,13,アップライト,3歳,杉原誠人,嘉藤貴行,差し,,0.0,中距離,右回り,,Lv2 ,460,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,14,シーザサンライズ,3歳,古川奈穂,牧浦充徳,追込,,0.0,中距離,右回り,,Lv2 ,526,休明初戦,距離短縮
福島,1,未勝利,ダート,1700,良,15,エルバステラ,3歳,三浦皇成,高柳瑞樹,先行,,33.33333333333333,中距離,右回り,,Lv2 ,488,休明初戦,距離短縮
福島,2,未勝利,芝,1200,良,1,ルブリアン,3歳,柴田裕一,佐々木晶,差し,,,短距離,右回り,,Lv3 ,484,休明初戦,
福島,2,未勝利,芝,1200,良,2,クィーンルージュ,3歳,菱田裕二,浅利英明,差し,,,短距離,右回り,,Lv3 ,466,休明初戦,距離短縮
福島,2,未勝利,芝,1200,良,3,キョウエイレッド,3歳,遠藤汰月,武市康男,追込,,,短距離,右回り,,Lv3 ,390,休明初戦,距離短縮
福島,2,未勝利,芝,1200,良,4,ノーブルオリンポス,3歳,武藤雅,武藤善則,追込,,0.0,短距離,右回り,,Lv3 ,426,休明初戦,
福島,2,未勝利,芝,1200,良,5,アタリダイキチ,3歳,上里直汰,西田雄一,差し,,,短距離,右回り,,Lv3 ,486,休明初戦,距離短縮
