場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,コパノエイダン,-3463.0,12.0,-7618.0,11.0,-2232.0,11.0,-13.313,8.0
東京,1,2,カナデライド,-6022.0,14.0,-1593.0,7.0,2313.0,5.0,-5.302,7.0
東京,1,3,ホワイトナイル,1525.0,6.0,1742.0,5.0,4771.0,2.0,8.038,1.0
東京,1,4,ビースタニング,735.0,7.0,1333.0,6.0,-1014.0,9.0,1.054,4.0
東京,1,5,ドナシェーン,4633.0,1.0,,,-7898.0,15.0,,
東京,1,6,エスシーレイジュ,-2560.0,10.0,-2191.0,8.0,-346.0,7.0,-5.097,6.0
東京,1,7,エコロシード,1662.0,5.0,,,4247.0,3.0,,
東京,1,8,カセノアステリア,3863.0,2.0,6028.0,2.0,-3717.0,13.0,6.174,3.0
東京,1,9,トコシエノヒトミ,-11159.0,15.0,-6884.0,9.0,-1266.0,10.0,-19.309,9.0
東京,1,10,ヘリテージブルーム,-4270.0,13.0,,,-477.0,8.0,,
東京,1,11,ワールドブレイヴ,-2877.0,11.0,,,-2424.0,12.0,,
東京,1,12,アンプイットアップ,-1076.0,8.0,2946.0,3.0,-6744.0,14.0,-4.874,5.0
東京,1,13,フィールドアピール,-2345.0,9.0,,,6695.0,1.0,,
東京,1,14,モーゲンセン,1947.0,4.0,2148.0,4.0,3832.0,4.0,7.927,2.0
東京,1,15,タマコロリン,2244.0,3.0,-6884.0,9.0,-17772.0,16.0,-22.412,10.0
東京,1,16,ビップレオン,,,6630.0,1.0,51.0,6.0,,
東京,2,1,セキテイリノ,-5006.0,11.0,92.0,5.0,2536.0,3.0,-2.378,3.0
東京,2,2,コスモクラシック,-1453.0,6.0,8002.0,2.0,1724.0,5.0,8.273,1.0
東京,2,3,ムーングレイル,2365.0,3.0,3253.0,3.0,2274.0,4.0,7.892,2.0
東京,2,4,ナデシコ,766.0,5.0,8501.0,1.0,-15865.0,11.0,-6.598,6.0
東京,2,5,ナムラパピ,-2119.0,7.0,,,-3529.0,7.0,,
東京,2,6,ナハトナナレオン,2374.0,2.0,-2084.0,6.0,-5549.0,9.0,-5.259,5.0
東京,2,7,レッドジェルブロワ,-2318.0,9.0,-7120.0,7.0,6179.0,1.0,-3.259,4.0
東京,2,8,ソロイノシタク,-3173.0,10.0,,,-4814.0,8.0,,
東京,2,9,ラフターラインズ,-2231.0,8.0,-12612.0,8.0,-3042.0,6.0,-17.885,8.0
東京,2,10,ダノンドナウ,6028.0,1.0,,,3079.0,2.0,,
東京,2,11,ルディドゥゲンジ,1430.0,4.0,1353.0,4.0,-13720.0,10.0,-10.937,7.0
東京,3,1,ヨドノティアラ,5219.0,2.0,,,-3912.0,11.0,,
東京,3,2,シシリアンキッス,-3364.0,11.0,12500.0,1.0,-5584.0,14.0,3.552,4.0
東京,3,3,セイウンシシマイ,583.0,7.0,,,1047.0,4.0,,
東京,3,4,フェーダーローター,-6664.0,15.0,,,-4197.0,12.0,,
東京,3,5,ニシノゴージャス,,,1327.0,4.0,-16148.0,16.0,,
東京,3,6,ノーブルラホーヤ,-557.0,9.0,,,94.0,5.0,,
東京,3,7,ダイシンレスター,-4649.0,13.0,,,2634.0,3.0,,
東京,3,8,ロット,2899.0,4.0,9701.0,2.0,-1146.0,8.0,11.454,1.0
東京,3,9,カラーオブサクセス,12844.0,1.0,-6815.0,10.0,-4322.0,13.0,1.707,5.0
東京,3,10,リュウセイコウテイ,2380.0,5.0,354.0,5.0,-1946.0,9.0,0.788,6.0
東京,3,11,ジェンダウィナー,-6495.0,14.0,,,-2894.0,10.0,,
東京,3,12,レヴェンドール,1174.0,6.0,4316.0,3.0,,,,
東京,3,13,エレクトロン,-159.0,8.0,-2431.0,7.0,-5584.0,14.0,-8.174,7.0
東京,3,14,アドミ,3997.0,3.0,140.0,6.0,47.0,7.0,4.184,2.0
東京,3,15,レディアエラ,-3149.0,10.0,-2615.0,8.0,9680.0,1.0,3.916,3.0
東京,3,16,シンハ,-9597.0,16.0,-5153.0,9.0,5465.0,2.0,-9.285,8.0
東京,3,17,エルリオ,-3769.0,12.0,,,94.0,5.0,,
東京,4,1,ピコイチ,644.0,3.0,2039.0,3.0,-752.0,9.0,1.931,3.0
東京,4,2,カレンマックナイト,-386.0,8.0,1131.0,6.0,-563.0,7.0,0.182,6.0
東京,4,3,プラチナトレジャー,58.0,5.0,624.0,7.0,-973.0,11.0,-0.291,7.0
東京,4,4,シェアホルダーズ,716.0,2.0,-5290.0,11.0,-396.0,6.0,-4.97,11.0
東京,4,5,フェスティヴビーム,-1082.0,14.0,5131.0,1.0,-1054.0,12.0,2.995,1.0
東京,4,6,ナムラドーギー,-250.0,7.0,,,14.0,3.0,,
東京,4,7,ブライテストドーン,-442.0,9.0,1624.0,5.0,-182.0,5.0,1.0,5.0
東京,4,8,タイセイジャスパー,1105.0,1.0,2039.0,3.0,-827.0,10.0,2.317,2.0
東京,4,9,ネイチャーシップ,-538.0,11.0,-1220.0,10.0,698.0,2.0,-1.06,9.0
東京,4,10,サウンドブライアン,-470.0,10.0,,,,,,
東京,4,11,ウォーターリーダー,184.0,4.0,2201.0,2.0,-1209.0,13.0,1.176,4.0
東京,4,12,ケイアイカラキア,-869.0,13.0,-556.0,9.0,-573.0,8.0,-1.998,10.0
東京,4,13,ワンダージュノ,-851.0,12.0,,,1329.0,1.0,,
東京,4,14,ファベル,-249.0,6.0,-424.0,8.0,-80.0,4.0,-0.753,8.0
東京,5,1,グリーンガーネット,462.0,7.0,,,4859.0,3.0,,
東京,5,2,ピュアエンブレム,-3058.0,12.0,-3095.0,8.0,-4033.0,12.0,-10.186,10.0
東京,5,3,コスモヘリアンサス,8000.0,1.0,-1540.0,5.0,-5023.0,14.0,1.437,2.0
東京,5,4,ルージュバロン,2430.0,4.0,,,-704.0,6.0,,
東京,5,5,ヴェリタスポルタ,-95.0,8.0,1099.0,3.0,-5973.0,15.0,-4.969,7.0
東京,5,6,ゴーイントゥスカイ,-1871.0,10.0,,,2380.0,4.0,,
