場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,ウルヴァリン,-5351.0,9.0,-2293.0,7.0,-5877.0,8.0,-13.521,6.0
札幌,1,2,ステイフリー,,,,,-992.0,4.0,,
札幌,1,3,ユニゾン,8315.0,2.0,12772.0,1.0,-2843.0,5.0,18.244,1.0
札幌,1,4,ユウトザケンケン,11178.0,1.0,-451.0,6.0,-3371.0,6.0,7.356,3.0
札幌,1,5,リピース,-4051.0,8.0,12772.0,1.0,,,,
札幌,1,6,ジェネチェン,4168.0,3.0,3972.0,3.0,1747.0,2.0,9.887,2.0
札幌,1,7,ホーリーデイ,443.0,6.0,,,5812.0,1.0,,
札幌,1,8,テンバコウクウ,-2019.0,7.0,,,,,,
札幌,1,9,ティブロン,2099.0,4.0,-315.0,5.0,-3985.0,7.0,-2.201,5.0
札幌,1,10,タイガーゲイト,669.0,5.0,166.0,4.0,-139.0,3.0,0.696,4.0
札幌,2,1,ディアナタコス,-5138.0,10.0,-5543.0,6.0,,,,
札幌,2,2,ココソラーレ,-619.0,6.0,,,-3957.0,6.0,,
札幌,2,3,フィティテラ,2369.0,5.0,,,-2925.0,5.0,,
札幌,2,4,ブレッティレディ,8123.0,1.0,-5102.0,5.0,-8684.0,8.0,-5.663,5.0
札幌,2,5,シンギュラーレディ,,,-408.0,3.0,,,,
札幌,2,6,ベルグランボヌール,5800.0,2.0,-6161.0,7.0,2919.0,2.0,2.558,1.0
札幌,2,7,マスキュラー,3469.0,4.0,-32.0,2.0,-8684.0,8.0,-5.247,4.0
札幌,2,8,ヒッグスボソン,-2975.0,9.0,550.0,1.0,-869.0,4.0,-3.294,3.0
札幌,2,9,サフィニア,-1699.0,7.0,,,-6318.0,7.0,,
札幌,2,10,ワイズギャング,4644.0,3.0,,,11377.0,1.0,,
札幌,2,11,ラスベガスサイン,-2903.0,8.0,-2456.0,4.0,2743.0,3.0,-2.616,2.0
札幌,3,1,リュウジンオー,-1197.0,6.0,897.0,4.0,-645.0,6.0,-0.945,5.0
札幌,3,2,サツキレジーナ,715.0,5.0,-5857.0,8.0,1300.0,3.0,-3.842,6.0
札幌,3,3,プレインコート,,,-3846.0,7.0,2807.0,1.0,,
