場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,シュヴァルノワール,172.0,5.0,-3793.0,10.0,2004.0,3.0,-1.617,5.0
中山,1,2,サンマルストロング,-2779.0,10.0,-1375.0,8.0,-10554.0,15.0,-14.708,10.0
中山,1,3,アウフヴィント,-3013.0,11.0,15580.0,3.0,536.0,5.0,13.103,3.0
中山,1,4,エピックサイクル,-1472.0,7.0,-11003.0,12.0,-3097.0,11.0,-15.572,11.0
中山,1,5,モーニングマジック,5133.0,2.0,-11003.0,12.0,-2250.0,9.0,-8.12,9.0
中山,1,6,マオノギミック,,,-1038.0,7.0,434.0,6.0,,
中山,1,7,マイネルジーニアス,-1361.0,6.0,33817.0,1.0,4780.0,2.0,37.236,1.0
中山,1,8,マーゴットビースト,4453.0,3.0,32095.0,2.0,-9101.0,13.0,27.447,2.0
中山,1,9,シウダーエヴィータ,,,2344.0,5.0,79.0,7.0,,
中山,1,10,トウテイラン,5637.0,1.0,-9897.0,11.0,-1423.0,8.0,-5.683,7.0
中山,1,11,ヨドノタイヨウ,-2019.0,8.0,-251.0,6.0,-2508.0,10.0,-4.778,6.0
中山,1,12,ロードソルスティス,-5158.0,12.0,-1627.0,9.0,627.0,4.0,-6.158,8.0
中山,1,13,キタノブレイク,2847.0,4.0,,,-9254.0,14.0,,
中山,1,14,スペースリーガ,-7327.0,13.0,8291.0,4.0,7560.0,1.0,8.524,4.0
中山,1,15,アクデニズ,-2034.0,9.0,,,-3743.0,12.0,,
中山,2,1,デルマプルート,-361.0,9.0,-149.0,4.0,-7005.0,16.0,-7.515,9.0
中山,2,2,ハナナラツボミ,,,-10720.0,12.0,-414.0,5.0,,
中山,2,3,ファストパスキー,-2301.0,12.0,-8175.0,10.0,5648.0,1.0,-4.828,7.0
中山,2,4,サイモングリット,-6992.0,14.0,-15323.0,13.0,-5211.0,14.0,-27.526,11.0
中山,2,5,スリーローズマリー,,,-149.0,4.0,-491.0,7.0,,
中山,2,6,グルナルーフス,529.0,6.0,,,-46.0,4.0,,
中山,2,7,サマーツアー,-1066.0,10.0,-8175.0,10.0,-453.0,6.0,-9.694,10.0
中山,2,8,ガンハンマー,-118.0,8.0,17518.0,2.0,-544.0,10.0,16.856,1.0
中山,2,9,ルシード,544.0,5.0,5772.0,3.0,-669.0,11.0,5.647,3.0
