場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
小倉,1,1,モズジェネラル,松本大輝,943.0,94.0,-39.0,-2116.0,1294.0,,176.0,13.0
小倉,1,2,ノリノドラゴン,富田暁　,0.0,170.0,47.0,-150.0,-602.0,,-535.0,14.0
小倉,1,3,ユイノサダハル,長岡禎仁,-253.0,2436.0,3019.0,1028.0,395.0,,6625.0,3.0
小倉,1,4,シャープインサイト,角田大和,-519.0,-372.0,1303.0,1507.0,776.0,,2695.0,9.0
小倉,1,5,レッツエンジョイ,田山旺佑,3069.0,-86.0,3164.0,-1426.0,1861.0,,6582.0,4.0
小倉,1,6,オーパパ,斎藤新　,-547.0,401.0,647.0,-1369.0,-1090.0,,-1958.0,15.0
小倉,1,7,ロンバルドシチー,松若風馬,94.0,1431.0,2613.0,1698.0,2286.0,,8122.0,2.0
小倉,1,8,バケラッタ,鮫島克駿,-44.0,547.0,1757.0,2084.0,1916.0,,6260.0,6.0
小倉,1,9,シュトルムカイザー,国分恭介,83.0,1476.0,1862.0,1934.0,3402.0,,8757.0,1.0
小倉,1,10,ビナハイバン,和田陽希,-541.0,2294.0,-2889.0,-1469.0,,,-2605.0,16.0
小倉,1,11,イサギ,小沢大仁,2245.0,-173.0,-1604.0,1825.0,2344.0,,4637.0,8.0
小倉,1,12,マイネルゼーロス,石神深道,1352.0,1780.0,-1543.0,-1678.0,526.0,,437.0,11.0
小倉,1,13,コパノルーカス,加藤祥太,-372.0,541.0,373.0,-307.0,-7.0,,228.0,12.0
小倉,1,14,デルニエジョイ,丹内祐次,858.0,697.0,54.0,2149.0,1778.0,,5536.0,7.0
小倉,1,15,ゴーゴーパワー,鷲頭虎太,-77.0,488.0,2501.0,1545.0,1936.0,,6393.0,5.0
小倉,1,16,ブルーミーティア,小林美駒,172.0,25.0,-196.0,1251.0,399.0,,1651.0,10.0
小倉,2,1,シェーロドラート,菊沢一樹,1272.0,2470.0,2406.0,3221.0,830.0,,10199.0,2.0
小倉,2,2,ダブルチャレンジ,長岡禎仁,-253.0,2436.0,-1647.0,414.0,395.0,,1345.0,9.0
小倉,2,3,ルルマーレ,杉原誠人,-473.0,-309.0,1191.0,281.0,323.0,,1013.0,10.0
小倉,2,4,ハッピーローヴァー,角田大和,-519.0,-372.0,1313.0,1310.0,776.0,,2508.0,7.0
小倉,2,5,ティンクルバレット,西塚洸二,-407.0,1025.0,231.0,-1400.0,-1795.0,,-2346.0,13.0
小倉,2,6,キョウエイクローム,国分恭介,83.0,1476.0,2847.0,2888.0,3402.0,,10696.0,1.0
小倉,2,7,グレーターグレイ,柴田裕一,-2184.0,-2761.0,-2851.0,948.0,-4239.0,,-11087.0,17.0
小倉,2,8,バランソワール,丹内祐次,858.0,697.0,1654.0,-913.0,1778.0,,4074.0,6.0
小倉,2,9,ノーブルマドンナ,和田陽希,-541.0,-3525.0,1344.0,-1469.0,,,-4191.0,15.0
小倉,2,10,ゴッドアイ,鮫島克駿,-44.0,547.0,165.0,-467.0,1916.0,,2117.0,8.0
小倉,2,11,ミスマリーゴールド,石田拓郎,228.0,997.0,-799.0,-926.0,192.0,,-308.0,12.0
小倉,2,12,グラディオール,小沢大仁,2245.0,-173.0,-2372.0,-6818.0,2344.0,,-4774.0,16.0
小倉,2,13,フェンネル,鷲頭虎太,-77.0,488.0,624.0,1794.0,1936.0,,4765.0,5.0
小倉,2,14,ディアーモルタル,松若風馬,94.0,1431.0,1215.0,2696.0,2286.0,,7722.0,4.0
小倉,2,15,ハヤテノオジョー,斎藤新　,-547.0,401.0,-2155.0,32.0,-1090.0,,-3359.0,14.0
小倉,2,16,エコロアビス,田山旺佑,3069.0,-86.0,-1168.0,4655.0,1861.0,,8331.0,3.0
小倉,2,17,フルフィルメント,石神深道,1352.0,1780.0,-1860.0,-1347.0,526.0,,451.0,11.0
小倉,3,1,カジカライズ,大久保友,0.0,-782.0,-141.0,-379.0,-253.0,,-1555.0,11.0
小倉,3,2,アルヘンティニータ,杉原誠人,-473.0,76.0,-1224.0,281.0,323.0,,-1017.0,10.0
小倉,3,3,マオノクラッシュ,小林美駒,172.0,21.0,-196.0,-836.0,399.0,,-440.0,9.0
小倉,3,4,イチトゼロノアイダ,舟山瑠泉,3973.0,-37.0,369.0,1447.0,,,5752.0,4.0
小倉,3,5,グッドヴァイブス,鮫島克駿,-44.0,-296.0,1757.0,-467.0,1916.0,,2866.0,7.0
小倉,3,6,シャーンゴッセ,鷲頭虎太,-77.0,2384.0,2501.0,1794.0,1936.0,,8538.0,2.0
小倉,3,7,スターチスブーケ,菊沢一樹,1272.0,-621.0,1138.0,3221.0,830.0,,5840.0,3.0
小倉,3,8,マカニ,石田拓郎,228.0,-1123.0,-793.0,-926.0,192.0,,-2422.0,12.0
小倉,3,9,レネネト,田山旺佑,3069.0,1821.0,3164.0,4655.0,1861.0,,14570.0,1.0
小倉,3,10,エコロカディス,石神深道,1352.0,-5337.0,-1543.0,-1347.0,526.0,,-6349.0,14.0
小倉,3,11,クインズシフォン,丹内祐次,858.0,2772.0,54.0,-913.0,1778.0,,4549.0,5.0
小倉,3,12,ヨーグルトナン,西塚洸二,-407.0,-681.0,-83.0,-1400.0,-1795.0,,-4366.0,13.0
小倉,3,13,エコロレオナ,松本大輝,943.0,-177.0,-39.0,1188.0,1294.0,,3209.0,6.0
小倉,3,14,オコジュ,嶋田純次,0.0,833.0,-84.0,2130.0,-489.0,,2390.0,8.0
小倉,4,1,タガノバルコス,高田潤　,32.0,-217.0,-88.0,-89.0,-81.0,,-443.0,8.0
小倉,4,2,バラジ,小牧加矢,55.0,-176.0,-29.0,-29.0,,,-179.0,7.0
小倉,4,3,アドアプローズ,上野翔　,88.0,395.0,582.0,572.0,-395.0,,1242.0,3.0
小倉,4,4,フォルガイル,水沼元輝,513.0,1596.0,63.0,-115.0,-288.0,,1769.0,2.0
小倉,4,5,ダスク,小野寺祐,-209.0,-320.0,-199.0,-199.0,-158.0,,-1085.0,11.0
小倉,4,6,アポロプラネット,草野太郎,-22.0,-209.0,-81.0,-86.0,-79.0,,-477.0,9.0
小倉,4,7,バルサムノート,森一馬　,167.0,217.0,-22.0,-23.0,0.0,,339.0,4.0
小倉,4,8,ブランフォルテ,石神深一,-395.0,-991.0,-1496.0,-1513.0,-48.0,,-4443.0,12.0
小倉,4,9,ボエーム,坂口智康,-316.0,828.0,737.0,737.0,,,1986.0,1.0
小倉,4,10,パーセルペーパー,江田勇亮,258.0,-375.0,-30.0,-30.0,,,-177.0,6.0
小倉,4,11,ヴォンヌヴォー,五十嵐雄,-206.0,50.0,155.0,155.0,-79.0,,75.0,5.0
小倉,4,12,ディベルティスマン,伴啓太　,-100.0,-344.0,-303.0,-303.0,0.0,,-1050.0,10.0
小倉,5,1,カフジマリボー,古川吉洋,956.0,-1009.0,1896.0,1159.0,516.0,,3518.0,2.0
小倉,5,2,ラルス,大久保友,0.0,-46.0,-464.0,32.0,-253.0,,-731.0,8.0
小倉,5,3,マテンロウプリンス,斎藤新　,-547.0,-81.0,-2155.0,-1369.0,-1090.0,,-5242.0,9.0
小倉,5,4,オモイヲノセテ,横山琉人,0.0,564.0,-102.0,1717.0,27.0,,2206.0,5.0
小倉,5,5,レットフィールマン,角田大和,-519.0,194.0,1313.0,1507.0,776.0,,3271.0,3.0
小倉,5,6,マーゴットショット,松本大輝,943.0,281.0,-35.0,-2116.0,1294.0,,367.0,7.0
小倉,5,7,メイショウハクレイ,丸山元気,286.0,41.0,620.0,537.0,223.0,,1707.0,6.0
小倉,5,8,ハナコトバ,今村聖奈,-478.0,-184.0,-1967.0,-1131.0,-2434.0,,-6194.0,10.0
